name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Mr. Brightside,The Killers,Hot Fuss,7oK9VyNzrYvRFo7nQEYkWN,222586,False,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,Unknown,0.356,0.924,1,-3.74,1,0.0808,0.00101,0,0.0953,0.232,148.017,4
Somebody Told Me,The Killers,Hot Fuss,7HGTkn2aX7MNdKs7nV2xBt,197160,False,spotify:track:7HGTkn2aX7MNdKs7nV2xBt,Unknown,0.509,0.987,10,-3.198,0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,4
When You Were Young,The Killers,Sam's Town,70wYA8oYHoMzhRRkARoMhU,220426,False,spotify:track:70wYA8oYHoMzhRRkARoMhU,Unknown,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4
Sex on Fire,Kings of Leon,Only By The Night,0ntQJM78wzOLVeCUAW7Y45,203346,False,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Unknown,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4
Use Somebody,Kings of Leon,Only By The Night,5VGlqQANWDKJFl0MBG3sg2,230760,False,spotify:track:5VGlqQANWDKJFl0MBG3sg2,Unknown,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4
Closer,Kings of Leon,Only By The Night,1O8d2pWtBclzuY3FctBPVa,237480,False,spotify:track:1O8d2pWtBclzuY3FctBPVa,Unknown,0.398,0.768,11,-4.624,0,0.0392,0.469,2.02e-05,0.106,0.235,108.685,5
Cigarette Daydreams,Cage The Elephant,Melophobia,2tznHmp70DxMyr2XhWLOW0,208760,False,spotify:track:2tznHmp70DxMyr2XhWLOW0,Unknown,0.636,0.676,2,-3.442,1,0.0263,0.0807,0,0.0831,0.273,113.98,4
Ain't No Rest for the Wicked,Cage The Elephant,Cage The Elephant,3kb72STxc2959ZqsTwu52i,175493,False,spotify:track:3kb72STxc2959ZqsTwu52i,Unknown,0.634,0.849,0,-7.075,1,0.105,0.0438,0,0.363,0.919,156.004,4
Shake Me Down,Cage The Elephant,Thank You Happy Birthday,12sYWro0wGQpq0rjE0lKcm,211373,False,spotify:track:12sYWro0wGQpq0rjE0lKcm,Unknown,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000441,0.0711,0.132,105.11,4
Come a Little Closer,Cage The Elephant,Melophobia,4sebUbjqbcgDSwG6PbSGI0,229346,False,spotify:track:4sebUbjqbcgDSwG6PbSGI0,Unknown,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,4
Tighten Up,The Black Keys,Brothers,2MVwrvjmcdt4MsYYLCYMt8,211080,False,spotify:track:2MVwrvjmcdt4MsYYLCYMt8,Unknown,0.504,0.705,6,-6.179,0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,4
Weight of Love,The Black Keys,Weight of Love,6iri7eQs4g57E5H52Ph6u7,410186,False,spotify:track:6iri7eQs4g57E5H52Ph6u7,Unknown,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,4
Little Black Submarines - Radio Edit [radio edit],The Black Keys,Little Black Submarines (Radio Edit),6ZWn1MVUaBH2HNQobhMYeE,204692,False,spotify:track:6ZWn1MVUaBH2HNQobhMYeE,Unknown,0.299,0.706,2,-5.421,1,0.0687,0.141,3.58e-05,0.0703,0.247,94.263,4
Experience,Ludovico Einaudi,In A Time Lapse,1BncfTJAWxrsxyT9culBrj,315426,False,spotify:track:1BncfTJAWxrsxyT9culBrj,Unknown,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4
Nuvole Bianche,Ludovico Einaudi,Una Mattina,3weNRklVDqb4Rr5MhKBR3D,357706,False,spotify:track:3weNRklVDqb4Rr5MhKBR3D,Unknown,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1
River Flows In You,Yiruma,First Love (The Original & the Very First Recording),2agBDIr9MYDUducQPC1sFU,188786,False,spotify:track:2agBDIr9MYDUducQPC1sFU,Unknown,0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,4
"Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major ""Raindrop""",Frédéric Chopin,"Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes",4q8f3Ls32PcXE8Ks4V1ufx,348333,False,spotify:track:4q8f3Ls32PcXE8Ks4V1ufx,Unknown,0.398,0.00293,1,-29.481,1,0.0666,0.995,0.922,0.0897,0.0804,130.464,4
"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Frédéric Chopin,Chopin: Nocturnes,1VNvsvEsUpuUCbHpVop1vo,273666,False,spotify:track:1VNvsvEsUpuUCbHpVop1vo,Unknown,0.442,0.00919,3,-32.452,1,0.047,0.984,0.936,0.0873,0.0929,79.314,4
"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Frédéric Chopin,"Chopin: Piano Sonata No. 2, Nocturnes, Barcarolle & Scherzo",2MSgFefjK0T7Iwjvr3OKqV,259493,False,spotify:track:2MSgFefjK0T7Iwjvr3OKqV,Unknown,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,4
"Clair de Lune, L. 32",Claude Debussy,Debussy: Clair De Lune and Other Piano Favourites,5u5aVJKjSMJr4zesMPz7bL,268000,False,spotify:track:5u5aVJKjSMJr4zesMPz7bL,Unknown,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,4
"Rêverie, L. 68",Claude Debussy,Debussy: Estampes; Pour le piano; 6 épigraphes antiques,086sjLPEqdKBgTxbTeCLCv,233400,False,spotify:track:086sjLPEqdKBgTxbTeCLCv,Unknown,0.25,0.00904,5,-31.617,1,0.041,0.995,0.922,0.0779,0.083,62.541,4
"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,"Beethoven: Piano Sonatas, Vol.3",3DNRdudZ2SstnDCVKFdXxG,315426,False,spotify:track:3DNRdudZ2SstnDCVKFdXxG,Unknown,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,3
"Mazeppa, S. 640",Franz Liszt,Liszt: Twelve Symphonic Poems,0OSCIQl9qptjhuKXK38LMK,991000,False,spotify:track:0OSCIQl9qptjhuKXK38LMK,Unknown,0.351,0.209,2,-17.185,0,0.0548,0.991,0.895,0.0822,0.0494,73.403,4
"Transcendental Études, S. 139: No. 4, Mazeppa",Franz Liszt,"Liszt: Transcendental Études, S. 139",5q0zeRrLIhHSHME2RMSiuP,445773,False,spotify:track:5q0zeRrLIhHSHME2RMSiuP,Unknown,0.342,0.208,9,-20.772,1,0.0344,0.982,0.908,0.0845,0.0576,104.739,4
"Piano Sonata No. 2, in G-Sharp Minor Op. 19 ""Sonata Fantasy"": I. Andante",Alexander Scriabin,Liszt: Piano Sonata In B Minor / Scriabin: Piano Sonata No. 2,5mYdF7rFjmLpUKfb8jcQBj,605000,False,spotify:track:5mYdF7rFjmLpUKfb8jcQBj,Unknown,0.271,0.00954,4,-27.565,1,0.0502,0.989,0.872,0.0989,0.0717,80.737,4
Lacrimosa,Wolfgang Amadeus Mozart,Requiem - Music To Die For,1UvaZaHkh3D9AkmBrrnbFg,205493,False,spotify:track:1UvaZaHkh3D9AkmBrrnbFg,Unknown,0.0847,0.0856,2,-24.716,0,0.0405,0.964,0.592,0.289,0.0764,84.245,4
Lazy Eye,Silversun Pickups,Carnavas,1aDLUzCyYpRXgrjwUWzV2X,354360,False,spotify:track:1aDLUzCyYpRXgrjwUWzV2X,Unknown,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,4
No One Knows,Queens of the Stone Age,Songs For The Deaf,6NvRxjfYkkT2SpirAlmsjH,278706,False,spotify:track:6NvRxjfYkkT2SpirAlmsjH,Unknown,0.507,0.588,0,-4.881,1,0.0641,0.0359,0.000129,0.373,0.637,170.889,4
Cough Syrup,Young the Giant,Young The Giant,4Tfe8Uu9faFdWRiZbpvpXd,249520,False,spotify:track:4Tfe8Uu9faFdWRiZbpvpXd,Unknown,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,3
A-Punk,Vampire Weekend,Vampire Weekend,1595LW73XBxkRk2ciQOHfr,137760,False,spotify:track:1595LW73XBxkRk2ciQOHfr,Unknown,0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,4
Strange Times,The Black Keys,Attack & Release,0dpNxKXHazvWga4MN6z2rn,190320,False,spotify:track:0dpNxKXHazvWga4MN6z2rn,Unknown,0.453,0.819,8,-6.374,0,0.0329,0.0212,0.000822,0.144,0.699,160.585,4
Light Of The Morning,Band Of Skulls,Baby Darling Doll Face Honey,6EpennxDsO9TrEmCLW0LSl,164066,False,spotify:track:6EpennxDsO9TrEmCLW0LSl,Unknown,0.31,0.685,11,-4.432,1,0.0453,0.0166,0.00375,0.116,0.409,111.216,4
Sleeping Ute,Grizzly Bear,Shields,1BH5f9RHwlcLR6h3fG9z4M,275317,False,spotify:track:1BH5f9RHwlcLR6h3fG9z4M,Unknown,0.334,0.652,6,-6.268,0,0.0359,0.151,0.00442,0.0906,0.26,104.59,3
Do I Wanna Know?,Arctic Monkeys,AM,5FVd6KXrgO9B3JPmC8OPst,272394,False,spotify:track:5FVd6KXrgO9B3JPmC8OPst,Unknown,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
3's & 7's,Queens of the Stone Age,Era Vulgaris,63wsuMhok6GgcBRd2strGk,214066,False,spotify:track:63wsuMhok6GgcBRd2strGk,Unknown,0.438,0.99,10,-3.89,0,0.108,0.0651,0.0222,0.359,0.452,131.306,4
Bound For The Floor,Local H,As Good As Dead,3cbTV3IZZvSBYVcl0xuZbY,222960,False,spotify:track:3cbTV3IZZvSBYVcl0xuZbY,Unknown,0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,4
Santa Monica,Everclear,Sparkle And Fade,37EJtTS7jT5WUyXGZzrwnI,191506,False,spotify:track:37EJtTS7jT5WUyXGZzrwnI,Unknown,0.491,0.942,7,-5.333,1,0.132,0.156,0,0.367,0.387,100.446,4
Zero - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Remastered),1o2jjiTtiVJEtQyYzcRHnm,160173,True,spotify:track:1o2jjiTtiVJEtQyYzcRHnm,Unknown,0.438,0.728,8,-7.105,1,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,4
Pepper,Butthole Surfers,Electriclarryland,1ng36571Iyov4HBxUClySn,297266,False,spotify:track:1ng36571Iyov4HBxUClySn,Unknown,0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,4
Shine,Collective Soul,"Hints, Allegations & Things Left Unsaid",1HZ3cUZUw5htSFmah1V8Ko,306040,False,spotify:track:1HZ3cUZUw5htSFmah1V8Ko,Unknown,0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,4
I Alone,Live,Throwing Copper,3LpnzPxkMI6XS4JCbhNeek,231133,False,spotify:track:3LpnzPxkMI6XS4JCbhNeek,Unknown,0.396,0.817,6,-7.282,1,0.045,0.00228,0.00417,0.372,0.0992,90.264,4
When God Comes Back,All Them Witches,Lightning At The Door,2EvUjCWg5zeaeKxGeOaHPh,213493,False,spotify:track:2EvUjCWg5zeaeKxGeOaHPh,Unknown,0.306,0.937,8,-8.014,1,0.117,0.000177,0.0119,0.0864,0.218,157.345,4
Long Road To Ruin,Foo Fighters,"Echoes, Silence, Patience & Grace",0bORa4VpL8NzyMXEI6UFGK,224880,False,spotify:track:0bORa4VpL8NzyMXEI6UFGK,Unknown,0.401,0.888,0,-3.793,1,0.0401,0.000367,0,0.12,0.365,146.781,4
Broken Bones,CRX,New Skin,15qyDcWWADw0sU3tASkA9N,211373,False,spotify:track:15qyDcWWADw0sU3tASkA9N,Unknown,0.352,0.571,2,-3.801,0,0.0441,3e-05,0.00885,0.125,0.53,99.202,3
Blvd. Nights,Team Sleep,Team Sleep (U.S. Release),7xDAU9IAMyWjl7ia3hRxs7,188133,False,spotify:track:7xDAU9IAMyWjl7ia3hRxs7,Unknown,0.26,0.784,6,-4.45,0,0.0474,0.000214,0.921,0.111,0.101,78.85,4
Blue Blood Blues,The Dead Weather,Sea of Cowards,0RkvaJraEJFlb7gJ8mYPMQ,202306,False,spotify:track:0RkvaJraEJFlb7gJ8mYPMQ,Unknown,0.547,0.943,2,-2.502,1,0.244,0.00463,0.00789,0.685,0.515,92.262,4
Miss Alissa,Eagles Of Death Metal,Peace Love Death Metal,1dlgaGdQXmsYKMRuewIZkF,158600,False,spotify:track:1dlgaGdQXmsYKMRuewIZkF,Unknown,0.55,0.991,1,-3.704,1,0.12,0.805,0,0.197,0.882,172.389,4
Save A Prayer,Eagles Of Death Metal,Zipper Down,3NA45jwwGH28LsHthauYK0,280466,False,spotify:track:3NA45jwwGH28LsHthauYK0,Unknown,0.564,0.922,0,-5.647,1,0.0392,0.112,0.000437,0.0957,0.766,120.599,4
Go With The Flow,Queens of the Stone Age,Songs For The Deaf,45DElIx0dXqUH4A88yQFdE,187120,False,spotify:track:45DElIx0dXqUH4A88yQFdE,Unknown,0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,4
No One Loves Me & Neither Do I,Them Crooked Vultures,Them Crooked Vultures,0Ws3haBpuaBIaRnWKrkNCg,310386,False,spotify:track:0Ws3haBpuaBIaRnWKrkNCg,Unknown,0.232,0.895,9,-5.449,0,0.101,0.0309,2.86e-06,0.129,0.603,175.744,4
"Mind Eraser, No Chaser",Them Crooked Vultures,Them Crooked Vultures,7xkeLkSKPa3Tr5ardcLaIj,246826,False,spotify:track:7xkeLkSKPa3Tr5ardcLaIj,Unknown,0.253,0.952,11,-3.732,0,0.21,0.00218,2.54e-06,0.222,0.178,150.374,4
The Making Of,The Bohicas,The Making Of (Bonus Track Version),4kRmflp1EnzKEaFgBj6DuB,228201,False,spotify:track:4kRmflp1EnzKEaFgBj6DuB,Unknown,0.611,0.692,0,-7.163,0,0.0393,0.00121,0.00248,0.095,0.464,122.98,4
Reckless Tongue,Airways,Reckless Tongue,5Md4gGCtM6HV8eR2lQv8F2,178795,True,spotify:track:5Md4gGCtM6HV8eR2lQv8F2,Unknown,0.532,0.892,11,-4.698,0,0.071,0.00261,0.000519,0.228,0.808,85.99,4
Freeze Me,Death From Above 1979,Outrage! Is Now,7FeeQVg6yID8laNUH0LlX8,198081,False,spotify:track:7FeeQVg6yID8laNUH0LlX8,Unknown,0.512,0.724,0,-5.912,1,0.0313,0.000827,0.000144,0.237,0.531,130.037,4
Black Out Days,Phantogram,Voices,2IWtloZYQDcP8Ashwx8QEF,227160,False,spotify:track:2IWtloZYQDcP8Ashwx8QEF,Unknown,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,4
The Less I Know The Better,Tame Impala,Currents,6K4t31amVTZDgR3sKmwUJJ,216320,True,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Unknown,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
Found God in a Tomato,Psychedelic Porn Crumpets,"High Visceral, Pt. 1",4xBFKgS6VAmpmeoG0WJ9Pl,534213,False,spotify:track:4xBFKgS6VAmpmeoG0WJ9Pl,Unknown,0.238,0.789,0,-6.453,1,0.0404,0.00213,0.0212,0.349,0.291,82.06,4
Love Is a Bitch,Two Feet,Love Is a Bitch,6MiVIH3fQlmz44jGx2DXn4,181466,True,spotify:track:6MiVIH3fQlmz44jGx2DXn4,Unknown,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3
Bittersweet,Fuel,The Best of Fuel,473EbbIS8TCnz0fpJXy9x8,232093,False,spotify:track:473EbbIS8TCnz0fpJXy9x8,Unknown,0.514,0.913,4,-5.793,0,0.0333,0.000158,0,0.0969,0.376,97.589,4
Electric Feel,MGMT,Oracular Spectacular,3FtYbEfBqAlGO46NUDQSAt,229640,False,spotify:track:3FtYbEfBqAlGO46NUDQSAt,Unknown,0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3
Apocalypse Dreams,Tame Impala,Lonerism,7qU7vhCPKhkDiJYGoboISc,356946,False,spotify:track:7qU7vhCPKhkDiJYGoboISc,Unknown,0.496,0.929,8,-2.279,1,0.0503,0.249,0.131,0.0677,0.267,127.998,4
Mind Mischief,Tame Impala,Lonerism,6ewQE1dNPv9qqlnB1CxrvM,271880,False,spotify:track:6ewQE1dNPv9qqlnB1CxrvM,Unknown,0.25,0.942,6,-3.235,1,0.0545,0.0815,0.00097,0.367,0.822,161.333,4
Fall In Love,Phantogram,Voices,5UKj2UGT4AMc1GMLk5S5sw,223226,False,spotify:track:5UKj2UGT4AMc1GMLk5S5sw,Unknown,0.337,0.859,2,-3.189,0,0.106,0.0484,0,0.203,0.265,188.049,4
Don't Move,Phantogram,Nightlife,3p0rvHL2zfHAlXAgnHC4GI,258186,False,spotify:track:3p0rvHL2zfHAlXAgnHC4GI,Unknown,0.558,0.642,5,-5.206,0,0.0321,7.19e-05,0.00746,0.201,0.482,99.977,4
Feel It Still,Portugal. The Man,Woodstock,6QgjcU0zLnzq5OrUoSZ3OK,163253,False,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Unknown,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
Circadian Rhythm (Last Dance),Silversun Pickups,Better Nature,127qrKbnyZCYnn158P80op,229013,False,spotify:track:127qrKbnyZCYnn158P80op,Unknown,0.693,0.586,6,-7.418,1,0.0324,0.0667,0.0133,0.362,0.459,127.967,4
Little Sister,Queens of the Stone Age,Lullabies To Paralyze,0BqQWfhMrkpRAUCbdfdHUC,174026,False,spotify:track:0BqQWfhMrkpRAUCbdfdHUC,Unknown,0.364,0.959,1,-2.956,1,0.0627,0.0113,0.000953,0.411,0.927,161.797,4
Maps,Yeah Yeah Yeahs,Fever To Tell (Deluxe Remastered),0hDQV9X1Da5JrwhK8gu86p,219986,False,spotify:track:0hDQV9X1Da5JrwhK8gu86p,Unknown,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,4
Midnight City,M83,"Hurry Up, We're Dreaming",1eyzqe2QqGZUmfcPZtrIyt,241440,False,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,Unknown,0.526,0.712,11,-6.525,0,0.0356,0.0161,0,0.179,0.32,105.009,4
Helicopter,Bloc Party,Silent Alarm,7vjzFWG4neQ9YYMN9yZ9hr,220573,False,spotify:track:7vjzFWG4neQ9YYMN9yZ9hr,Unknown,0.47,0.952,11,-3.641,0,0.134,0.000139,0.00283,0.386,0.398,170.058,4
Reptilia,The Strokes,Room On Fire,57Xjny5yNzAcsxnusKmAfA,219826,False,spotify:track:57Xjny5yNzAcsxnusKmAfA,Unknown,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4
Someday,The Strokes,Is This It,7hm4HTk9encxT0LYC0J6oI,183440,False,spotify:track:7hm4HTk9encxT0LYC0J6oI,Unknown,0.539,0.521,9,-7.46,1,0.0299,0.00425,0,0.367,0.679,106.035,4
Last Nite,The Strokes,Is This It,3SUusuA9jH1v6PVwtYMbdv,193373,False,spotify:track:3SUusuA9jH1v6PVwtYMbdv,Unknown,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,4
Debaser,Pixies,Doolittle,3FzKPS0oVknVlCW3PhxIHl,173173,False,spotify:track:3FzKPS0oVknVlCW3PhxIHl,Unknown,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,4
Hey,Pixies,Doolittle,2Aqc48sn8He26hmTvQ2BMj,211440,False,spotify:track:2Aqc48sn8He26hmTvQ2BMj,Unknown,0.59,0.317,7,-15.014,1,0.0307,0.000877,0.000867,0.0745,0.33,99.81,4
Wolf Like Me,TV On The Radio,Return To Cookie Mountain,03wKMRNYVvw6s9nm4I4jUS,279293,False,spotify:track:03wKMRNYVvw6s9nm4I4jUS,Unknown,0.363,0.787,7,-5.071,1,0.0429,0.00176,0.00445,0.531,0.202,175.919,4
DLZ,TV On The Radio,Dear Science,3GQmoKZvsd2P3G5OJLAZCp,228706,False,spotify:track:3GQmoKZvsd2P3G5OJLAZCp,Unknown,0.51,0.872,8,-3.985,0,0.0414,0.0298,0.00159,0.106,0.602,175.994,4
I Got A Girl,Tripping Daisy,I Am An Elastic Firecracker,5fxfwjQ1OmbnkOlg39HsSO,245706,False,spotify:track:5fxfwjQ1OmbnkOlg39HsSO,Unknown,0.617,0.838,7,-8.577,1,0.0498,0.00968,0,0.105,0.686,134.639,4
Strobe Lights,Estrons,Strobe Lights,7nvcIyTwrV1toi4QxfZsGC,155506,False,spotify:track:7nvcIyTwrV1toi4QxfZsGC,Unknown,0.542,0.892,11,-2.911,0,0.0637,0.000345,0.00786,0.0473,0.697,93.509,4
Lost In Yesterday,Tame Impala,The Slow Rush,5JWPUEov2wlX7c0jhYZpeB,249586,False,spotify:track:5JWPUEov2wlX7c0jhYZpeB,Unknown,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,3
Borderline,Tame Impala,The Slow Rush,5hM5arv9KDbCHS0k9uqwjr,237800,False,spotify:track:5hM5arv9KDbCHS0k9uqwjr,Unknown,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,4
Not a Through Street,Anya Marina,Slow & Steady Seduction: Phase II,1GYQGqQZFkMiyRKNujeYhb,230800,False,spotify:track:1GYQGqQZFkMiyRKNujeYhb,Unknown,0.603,0.574,11,-8.419,0,0.0293,0.0248,0.194,0.171,0.392,137.106,4
She Don't Use Jelly,The Flaming Lips,Transmissions From the Satellite Heart,1dJuteDIOkGfDSN7zPkzNv,222278,False,spotify:track:1dJuteDIOkGfDSN7zPkzNv,Unknown,0.33,0.556,7,-11.494,1,0.0796,0.207,4.39e-05,0.315,0.506,173.828,4
How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,1YrnDTqvcnUKxAIeXyaEmU,408173,False,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,Unknown,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4
Elbow Pain,Glue Trip,Glue Trip,0a0xmwa0ik3iBKf6SsIe14,333519,False,spotify:track:0a0xmwa0ik3iBKf6SsIe14,Unknown,0.751,0.46,9,-7.662,0,0.0326,0.747,0.139,0.192,0.405,89.93,4
From The Ritz To The Rubble,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",7gsArdm7rk6X6wsMr2QKWS,193426,False,spotify:track:7gsArdm7rk6X6wsMr2QKWS,Unknown,0.216,0.882,11,-5.176,0,0.0439,0.00147,0,0.308,0.656,189.286,4
Red Light Indicates Doors Are Secured,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",1TYRcvY3JTYoLVhADPpDH5,143626,False,spotify:track:1TYRcvY3JTYoLVhADPpDH5,Unknown,0.622,0.846,11,-4.831,0,0.0311,0.00316,0,0.0989,0.914,110.683,4
You Probably Couldn't See For The Lights But You Were Staring Straight At Me,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",5ojVq0bohB1uEEMga1IO3j,130813,False,spotify:track:5ojVq0bohB1uEEMga1IO3j,Unknown,0.58,0.972,11,-4.274,0,0.0589,0.00384,0,0.296,0.926,105.492,4
Knee Socks,Arctic Monkeys,AM,2LGdO5MtFdyphi2EihANZG,257563,False,spotify:track:2LGdO5MtFdyphi2EihANZG,Unknown,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4
One For The Road,Arctic Monkeys,AM,6wNUBZNWFxdUGof6vkaykE,206051,False,spotify:track:6wNUBZNWFxdUGof6vkaykE,Unknown,0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,4
You Worry Me,Nathaniel Rateliff & The Night Sweats,Tearing At The Seams,7ADBL3WZ9Oyj7zgkg7ODT8,214160,False,spotify:track:7ADBL3WZ9Oyj7zgkg7ODT8,Unknown,0.666,0.646,2,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,4
DARE,Gorillaz,Demon Days,4Hff1IjRbLGeLgFgxvHflk,244999,False,spotify:track:4Hff1IjRbLGeLgFgxvHflk,Unknown,0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,4
Buttercup,Jack Stauber,Pop Food,2mlGPkAx4kwF8Df0GlScsC,208026,False,spotify:track:2mlGPkAx4kwF8Df0GlScsC,Unknown,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4
When I Was Done Dying,Dan Deacon,Gliss Riffer,69L4d5HlE0YOCwWFYVFGoW,258959,False,spotify:track:69L4d5HlE0YOCwWFYVFGoW,Unknown,0.426,0.815,6,-7.566,1,0.0666,0.0449,0.0307,0.104,0.297,195.123,3
Hurt,Oliver Tree,Ugly is Beautiful,6Ph8QwsRfZunN5e1GGBIqa,145147,True,spotify:track:6Ph8QwsRfZunN5e1GGBIqa,Unknown,0.563,0.784,0,-5.875,1,0.0402,0.0173,0,0.467,0.424,93.992,4
Love Will Tear Us Apart,Joy Division,The Best Of,2JO3HwMRPeya8bXbtbyPcf,206866,False,spotify:track:2JO3HwMRPeya8bXbtbyPcf,Unknown,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,4
Making Plans For Nigel,XTC,The Compact XTC,3ey3YMZLdl1tQjbz7EJkKG,233800,False,spotify:track:3ey3YMZLdl1tQjbz7EJkKG,Unknown,0.637,0.689,7,-14.014,1,0.039,0.017,3.72e-05,0.0738,0.815,150.057,4
Blood In The Cut,K.Flay,Every Where Is Some Where,4q604hQba5940BbOoaenmz,188706,True,spotify:track:4q604hQba5940BbOoaenmz,Unknown,0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964,4
Why Can't You Be Nicer to Me?,The White Stripes,De Stijl,2mcIqH8wKpaRr554Tj4tFM,202240,False,spotify:track:2mcIqH8wKpaRr554Tj4tFM,Unknown,0.482,0.911,11,-6.977,1,0.082,0.376,0.00885,0.317,0.243,83.314,4
Fire for You,Cannons,Shadows,4o0LyB69tylqDG6eTGhmig,231825,False,spotify:track:4o0LyB69tylqDG6eTGhmig,Unknown,0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,4
When You Die,MGMT,Little Dark Age,3td69vL9Py7Ai9wfXYnvji,263880,True,spotify:track:3td69vL9Py7Ai9wfXYnvji,Unknown,0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,4
The Man Who Sold the World,Midge Ure,The Gift (Deluxe Version),2HUNIj9v8qlJnpuslgcSIX,343866,False,spotify:track:2HUNIj9v8qlJnpuslgcSIX,Unknown,0.535,0.503,2,-8.595,0,0.0354,0.0495,0.267,0.341,0.333,112.97,4
Them Changes,Thundercat,Drunk,7CH99b2i1TXS5P8UUyWtnM,188453,False,spotify:track:7CH99b2i1TXS5P8UUyWtnM,Unknown,0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,4
